Label,Sentimen
0,"We were going to see a movie that started at 9:40pm. The 2 of us got to Bar Louie at 8:30.  We sat outside, and it was nearly 30 minutes before the waiter even stopped to get our order.  I tried stopping a waitress but was told 'this isn't my table'.  Finally the waiter took our order.  1 Sam Adams light bottle, and one Pineapple Juice+Vodka.  After about 15minutes another waiter (maybe the manager I don't know) asked if we had been waited on. We said yes, and told him we had been waiting.  He left, and another (different) waitress came to bring us our drinks.. they were wrong.. My date was given vodka on the rocks. and I was given a Sam Adams.. \nThey took these back, and another 10 minutes before the correct order was served.. We told them to bring another round and the check.  It was 20 minutes before they returned.. and they forgot the check.\n\nBy this time we had to go to be on time for the movie.. my date asked for the check again so we could leave.. finally they brought it and I gave him my card, when he came back we signed it and left in a hurry to catch the movie.\n\nfor 2 bottle beers, and 2 pineapple juice + vodka I was charged $31.03. I didn't have time to complain or ask. I won't be going back."
0,When the ratio to wait staff to diners is 3:1 you'd think you could get service!!!\n\nNothing erks me more then seeing idol wait staff and hungry patrons. I very rarely walk out of a restaurant with out having eaten first. I came here on Saturday ay 6pm. Almost none of the diners had food on their table and many of them didn't have drinks in the 15 minutes I was there I counted 9 waitress again I counted 9 waitresses and not a one of them came over to our table to get even a drink order. Just from the looks of it I could tell staying any longer would be a total train wreck. So after 15 minutes of waitress counting we left with empty bellies.
0,"I came here last night to get a few appetizers before a movie, and was hoping to be able to write a review on the food. Unfortunately, I cannot because the service was so bad that I left before I had the chance to order. We found seats at the bar behind the taps. After sitting there for 5 minutes and not being acknowledged, we thought that they might not be able to see us, and so we moved to a different pair of seats in the middle of the bar, grabbing a few menus on the way so we would be ready to order. It was fairly busy, but it is not like there were people standing at the bar trying to get drinks - everyone was seated and I'm sure they face much busier times. We sat in our new seats for almost 15 minutes (I timed it - I am not exaggerating), and were not even acknowledged. You would at least think the bartender would acknowledge us and tell us he would be with us when he could, but despite staring him down almost the whole time, we could not even make eye contact. I hope this is a fluke but will probably not be back to find out."
0,"The absolute worst service I have ever had at any bar or restaraunt.  And, in looking at other reviews, I am not the first.  There are many options at the Waterfront, and I would suggest you try any of them; but stay far away from this place!"
0,"Servers are chatting, not paying attention to tables. I can see my salad is ready at the window. Worst serves ever."
0,"Meh, I just don't see the appeal Bar Louis has to Pittsburghers. I guess this particular restaurant benefits from people who work at the Waterfront stopping in after a shift. It's always packed. Being so close to the AMC theater, they get traffic before and after movies. \n\nIt's expensive, the food is so so. Before I get ahead of myself, I had the BBQ ranch chicken salad without chicken. The BBQ ranch dressing was very good, but it's very easy to duplicate at home. It's equal parts ranch dressing and KC Masterpiece hickory BBQ sauce and a drop or two of Worcestershire and a drop of franks hot sauce. \n\nTuesday is dollar burgers 5 until midnight, daily drink and happy hour selections, but even that's not enough to get me here. Skip it. One caveat for this location, free parking. At Station Square's location you gotta pay to park the jalopy.\n\nI'm eager to see if this place sees a huge drop in business when Burgatory opens across the street."
0,"We stopped here to enjoy a drink before our movie. Our server, was friendly. My husband had a margarita and my server suggested a berry mojito to me.\nBoth drinks were overly sweet and barely any alcohol.  After I finished my drink, I used my fork to dig for the blackberries at the bottom only to find (to my disgust), a decent sized piece of clear saran wrap! Ugg! Did they muddle the mint into the saran wrap?!!! She comped the drink but we won't be back.\nCan't speak about the food since we didn't have any but atmosphere was loud and it was difficult to have a conversation without repeating yourself."
0,"I can't even review this place. We sat ourselves and waited for a waitress to take our order, and we waited and waited until we got tired and just left. And I have to be clear it was a Saturday afternoon, maybe like 10 tables with people at them and I saw 3 waitress walking around. I think it's probably a bad idea to ignore people that come into your restaurant, especially since burgatory just opened across the street."
0,"Other people may have had a better experience with this company but that was not the case for us.  We had rented a limo/bus for a bachelor party.  Our driver Scott, was completely clueless in navigating the city. Constantly making wrong turns and missing exits. All of this after very thorough instruction as to where to go. Each destination took 3-4 times longer to reach due to his incompetence. This caused us to have to skip a couple of our originally planned stops. After returning to the bus after one of our stops we were informed by Scott that the police had come onto the bus and searched it with dogs. Really?!??!  Why??!!  How??!!  We found that our bags had been rifled through and we all felt a little violated and confused. By this point we decided to call it a night. More than half of our passengers didn't care to step back onto the bus and took cabs home. \n\nJust when we thought the worst was over we were wrong. As we enter the highway we realize that Scott has driven all the way up the ramp and onto the highway going THE WRONG WAY!!!  He starts slowly reversing down the ramp while oncoming cars honk and swerve all around us!  Truly terrifying. After that, we were very upset and just wanted to get home. So after several more wrong turns we finally get home. Absolutely terrible night. \n\nSo if you'd like to book a party bus that will include a geographically blind driver, unecessary police involvement, a near death experience and just an overall sense of frustration mixed with panic then go with these guys. Otherwise, I would suggest staying far, far away!"
0,"The worse \""Chinese food\"", even the white rice which came with the ogle sweet and sour chicken is really bad.  Please don't eat this food."
0,Boo!  What happened to this location?  It used to be happy and fun!  It just feels depressing and nearly everyone there is just doing the bare minimum to get by?  So sad.
0,"Awful everything. From the bad service, to the diluted soup, to the lame-no chicken on the chicken salad, to the PRE-fabricated pizza. AVOID THIS PLACE!"
0,"Well, it started well. Food was okay. Deep dish pizza was good. But the salad we had - too tiny portion!!!\nWe were greeted and seated well. But later the service was not all good. Bad bad service. First of all we had to ask for everything we wanted. The server didn't even had courtesy to ask if we wanted anything more or would like to go for deserts. She just handed over the check when we even didn't ask for it (we wanted to order more).\nLater when we talked about this in the front, the girl there also just listened and said \""okay\"", not even a sorry once!!!\nI would not like to go there again... :("
0,Nope!
0,"Interesting the reviews here are less than stellar already. I would normally not review a chain retail store, but the service I received today just really got my blood boiling.\n\nI will state, as I always do in these types of situations, that I have worked many years in retail. I know what you're supposed to do. I know the ways I've displayed exemplary service and I know the ways I've slacked off. I get it, I really do.\n\nSo I'm in the store early. Hardly any people in there. Weird for the Semi-Annual Sale time of year. Usually it doesn't matter what time you're there during the sale, it's always busy. \n\nI went through my usual bins and picked up a mess of undies and bras. Since no one was at the check out counter and I needed a spot to go through things, I set them down and started to try and chat with the sales chick. I actually always like to do this, just to shoot the breeze, but also to get their opinions on items I'm buying. \n\nThe girl behind the counter was having non of this though.I asked her about a bra and she said she didn't know about that one, but said it should work. I understand, you can't try them all. But the thing that really irked me was that she was definitely not hiding her annoyance at me setting down my things on the counter. I even looked back to make sure there were no people checking out behind me. Ghost town. Tumbleweed rolled by. No one.\n\nSo I'm going through my stuff and separating what I want and don't want and she's sighing and grabbing things saying \""Soooo, you DON'T want these???\"" Um, I'm not asking you to help me sort things. I'm not holding up a line. I'm just trying to not spend $$$ on an accidental XS pair of undies that got mixed in! \n\nAfter that, it's not exactly what she said, but how she acted. I have never felt more uncomfortable in a retail store before. I ended up grabbing my discards and putting them back myself (which I really don't mind doing, but after she huffed and puffed, I didn't even want to deal with her). \n\nThe thing is, I was nice the entire time. I don't expect you to sit there and be sugary sweet either. Just do what you were hired to do. Be nice and sell some bras. If you come to work in a bad mood, the real world is not going to give you a hug. Suck it up and do your job or work where you don't have to talk to anyone else ever."
0,"Honestly, I'm furious. I enjoyed PF Chang's restaurants in the Chicago area, and my wife and I have eaten a few times at this Pittsburgh-area location. Over the last year, we have tried repeatedly, but the 90-120 minute wait for dinner is unacceptable. We tried going early, late -- it never made any difference. The front staff was rude, and the wait was too long.\n\nTonight, we had a special date planned, and made reservations a week in advance. We came in the door exactly on time, waited in the line to see the front staff, and we were promptly handed a pager. They couldn't tell us when we would be seated.\n\nI imagined a short wait, so we went outside, crossed into a store to wait (since the entrance of this location is so packed, it's impossible to wait at the bar or in the meager seating).\n\nAfter 20 minutes we gave up. We went back to PF Chang's and the front office staff still couldn't tell us when we would be seated. I saw open tables.\n\nWhat on earth is the point of accepting reservations if you do not honor them?\n\nThe food here is good, but certainly not great. We went to a local Thai place and were seated with no problem in 5 minutes. The food was much better, the service was good even in a crowded busy restaurant. Oh, and the local place was a much more reasonable price.\n\nWe certainly will never visit PF Chang's again."
0,"This was my first time at this PF Chang's and I was not impressed. The service was extremely slow even though it was a Sunday night and the restaurant was not very busy. The portions were small. \n\nThey were also playing 5 year old pop music really loud. Pop music?! Come on--this is an \""Asian Bistro.\"""
0,"Walked in tonight, Wednesday, at 9:50, the place was empty. Asked for a table, the hostess told us one moment when she finds one for us, then proceeded to walk to a dirty table and clean it!  The phone rang and she answered it as we stood at the door. When she hung up the phone she walked back to the table and proceeded to clean it again!!  Didn't say a word to us. Unbelievable!  Will not be back there-- rude hostess!"
0,"We went last night Saturday night to P.F.Chang located at the Kierlands in Scottsdale. Terrible Experience!!! after waiting over one hour to be seated, we ordered calamari for appetizer which came with a horrible strange salty sauce and salt and pepper mix on the side. then I ordered beef and broccoli and my husband ordered a vegetarian dish with peanut sauce . After a long wait my food came so salty that I could not even eat and as much as I hate to complain but I had to let the waiter know, so he went to get me one with less salt. My husband's dish was OK. then the second one was a bit less salty but the meat had a terrible liver kind of taste which totally turned my stomach. I feel the reason they added so much salt was to hide the bad tasting rotted meat. Very bad experience. Our waiter was kind and sympathetic. ruined my evening out :("
0,"Let me start off by saying I have mostly simple tastes, and my favorite lunch spot for Chinese has been the New Dumpling House in Squirrel Hill. But since that restaurant is undergoing renovations, I was forced to try something new.\n\nSo... I thought I'd try the chain PF Chang's Chinese Restaurant at the Waterfront. Wow, what an unsatisfying mistake that turned out to be.\n\nI started with a cup of their Wonton soup. At $2.95 it wasn't too outrageous of a price, the broth had some flavor and there was much more in it than I was used to, including three giant basil (I think?) leafs that covered everything beneath. In the broth were chunks of chicken, two shrimp, some sliced water chestnuts and two \""pork\""-filled wontons. As I said, the broth had decent flavor, but the wontons were thick, doughy and under-cooked, and the chicken chunks were dry, which is amazing since they were drowned in broth! On a scale of bad to good, it was kind of meh.\n\nNext came my \""lunch-portion\"" order of Chang's Kung Pao Chicken (the dinner portion is $5 more). \n\nAt the New Dumpling House, this dish is served with a delectable dark, rich, tangy sauce, which I was really hoping for... Not at PF Chang's. \n\nOn my plate I received about 8 quarter-size chunks of lightly breaded and browned chicken, 7 hot Chinese red chili peppers (mostly inedible unless they are diced into a sauce), a handful of blanched, unsalted peanuts, a few sliced scallions, and a bed of the most bland brown rice I have ever encountered. Uncle Ben would've been ashamed if that stuff came out of one of his boxes.\n\nGlaringly, there was NO SAUCE!. None at all.\n\nI've had Kung Pao Chicken in New York City, San Francisco, and even from a hole in the wall in Bethel Park, PA that was much, much better. Never have I had it served in such a bland, skimpy, and overpriced way! The \""lunch-portion\"" cost was $9.95.\n\nAt The New Dumpling House, I could have a delicious lunch, with soup, entree and complimentary hot tea, and I could leave satisfied with just $8 out-of-pocket -- and that includes the tip.\n\nThe service was decent. However, lesson learned. One and done. Never going back to PF Changs."
0,"The food was fine. It's a chain. I'm not rating it. \n\nThe service was absolutely horrible. It started well enough when we ordered lunch, but ended horribly when my daughter said we should get a treat for my husband. \n\nBetween being ignored by the girl at the counter, her not listening to the order, then arguing with me when I told her I did not ask for what she brought me, I really can't decide which is worse. I rather spend my money somewhere local where they appreciate my business, rather than take attitude from Panera employees."
0,"Let's start this review by saying that when we are at that point, my girlfriend and I will be going to Jos. A. Bank for mine and my groomsman's suits.  Allow me to give you a numbered breakdown of the issues we encountered when renting from Men's Wearhouse to be the groomsmen in our friends wedding.\n\n1- They never contacted us after the fitting after saying there would be a followup call.  The other groomsmen and I had to follow up repeatedly to get an answer as to when our tuxedos would arrive and the staff were very short with our honest questions over the phone.\n2- They sent two of our tuxedos to Homestead when we asked for them to be sent to Ross Park Mall during the fitting.\n3- When one of us called two days prior to the wedding to ask if our tux's had arrived the guy answering the phone said \""Oh... I don't know\"" (insert an awkward, pregnant pause here while waiting for him to say \""Let me check that for you\"") he instead said \""Well, I'm going to hang up now.\""  And he made good on that promise, and hung up.\n4- Despite saying we'd get a call a few weeks ahead of the wedding to be resized in case one of us gained a few lbs over the winter, this call never came so we basically had to hope that everything fit as it needed to.\n5- We were at one point informed that MW had our emails on file and that when our tuxes arrived at the store we would receive an email letting us know.  Not a single groomsman received any such email to that effect.\n6- One of the groomsmen randomly received a black tie while everybody else had white.  Another received no studs.  We discovered this approximately two hours to show-time while relatively far from civilization.\n7- On picking up my tux I informed the associate \""I'll be unable to get to a Men's Wearhouse for a few days after the wedding, is this alright?\"" to which she responded \""Yeah that should be fine\"" so when my girlfriend graciously dropped off my tux for me a few days later and learned of the $100 late fee, I was totally caught off guard.\n8- My girlfriend was also caught totally off guard by the associate at Ross Park Mall who was incredibly rude to her when  he informed her of said late fee.\n9- As the Best Man I was given a coupon card for $50 off my next rental at Men's Wearhouse.  Since I am in another wedding next month with rentals from MW I figured this would be an opportune time to use it.  Imagine my shock while paying for the next weddings rental, when I presented the coupon and was told \""Oh, that isn't for this.  That is intended for YOUR wedding.  Oh and it expires on December 31st of this year.\"" \n10- The groom himself decided to use a coupon to purchase a suit for the wedding and to own, rather than rent a tux for the occasion.  He was ensured by the Homestead staff that the coupon would be fine for this purpose and got fitted for it.  When he went to pick up his suit and pay with the aid of said approved coupon he was instead forced into an argument with an associate who insisted he could not use the coupon towards the suit that an associate a few weeks earlier had insisted he could use.  Granted, now I am speaking for another person so take that with as much salt as you may, but he reiterated this fact to me several times prior to his wedding last week.\n\nOver my friends wedding weekend, any time anything even went slightly wrong at and around his wedding, the joke between the Groom and his Groomsmen was \""Effing Men's Wearhouse.\""  For example, at a restaurant, \""Wait I asked for no onions on this sandwich. - Effing Men's Wearhouse!\""  \""Noise complaint at the hotel room? Men's Wearhouse.\""\n\nAnother groomsman looked at me when we discovered the wrong color tie one of us received and said to me \""I hope you're taking notes for your own impending wedding\"" to which I replied \""Perhaps I could find better service from GoodWill of Western PA\""\n\nCongrats Men's Wearhouse.  You became the butt of every joke for every mishap for an entire weekend around a wedding to which you provided the suits.\n\nTL;DR - 10 mistakes, several rude associates and 1 future groom going to Jos. A. Bank."
0,"This store has such bad service. The service staff are rude rude rude.  Save your money, shop elsewhere."
0,"I'm not a mean reviewer, if you look at the other places I've reviewed, but this was just so so so disappointing. The Shanghai style Merlin was very poorly done. The meat was extremely bland, with very little seasoning. I have a very low sodium tolerance and yet I still found this fish to be made too bland. The rice was entirely uncooked and it made crunching sounds as I took my first bite. I talked to the waitress and she offered to bring out another side. It wasn't the same. The whole dish was a fail and I don't think I am ever coming back again :("
0,"Will I come here again?  Yes absolutely for drinks, they knocked the Ketel One extra dirty blue cheese olive martini outta the park.  The ambiance is very nice.  Of the 4 types of reviews I give (awesome, OK, bad where they get slammed and bad where I hope they improve) here I am giving the heartfelt \""bad where I hope they improve.\""  Our waitress was very friendly and did a good job.  I mentioned the gritty redskins of the mashed potato.  We went with appetizers she recommended.  Not good.  \n\nSeared ahi tuna: horrible flavors mixed with the rub, the prep, the tuna wasn't cool inside, the chips were not good, there was no soy sauce but there was wasabi.  NOT good.  With heartfelt advice, compare this against Outback's ahi tuna appetizer and it's no contest.  The chef should do so.  (He's a nice guy like me I hope.)  \n\nBBQ shrimp: go try Redstone's (Philly) buffalo shrimp appetizer.  It is chilled, very delicious.  This appetizer was recommended and was garbage.  The barbecue sauce was horrible, overwhelmed and left an unsavory aftertaste in both my and my clients' palate.  Gordon Food Service or Sysco BBQ sauce.  A real \""must-miss\"".  \n\nCod entree was OK.  The skillet beans were too firm, too mature, they need petite green beans.  Potato skin had grit in the mashed.  Why 1 star?  The price was close to Capital Grille, but far from the cuisine.  I hope they spruce it up.  The place is nice."
0,"Very bad purchase experience. I bought a shirt with a hole covered in the rolled up sleeves, but they denied my request to return it. I am so angery at this and will never shop their chothes anymore."
0,A group of us traveld here to go kenneywood park across the road but we decided not to after what we drove throuhg to get there so we atleast decided to get somthing to eat and man where we happey to get out alive. We where the only normal people in this place. The kids next to us who where only 14 where bragging and saying that they went to jail 2 times in their life. You had people selling their food outsdie the resturant. after seeing that we quickly left and hid in our cars with the doors locked. While we where in there my friend got hit on by 2 girls and they gave him there numbers while the other young guy across the table yeld dont do it dont do it. Must I say more? bottom line is dont go if you are normal and get the hell out of that area cause if you call a shank a happey meal toy then that is the resturant for you.
0,"By far the worst McDonald's in the world.  Employees are to busy playing grab ass behind the counter, to get your order correct.  Ninety percent of the time you receive the wrong order, after waiting what seems an eternity.  I've even enjoyed the experience of going through the drive thru, only to get home and find no beef patties on my Big Mac.  Save yourself the aggravation, and do not go here."
0,"By far the absolute worst Mcdonalds in the\nWorld. You can pretty much rest assured that, after your long wait in the drive thru, your order will most definitely be wrong.  Calls to the owner go ignored. Rice Enterprises own a majority of the McDonalds in the South Hills.  They have all gone down hill in quality, service and cleanliness.  The owner has to be the problem."
0,Well for my first time here I was way less than impressed. The lady at the front counter was a crab and  the Pierogies really weren't that great. Rather than be kind and answering my questions I settled with the potato and cheese pierogies. I guess Bloomfield Bridge tavern or Mrs. T's is still my go to place. And plus this place is way out of my way to be treated poorly. I wouldn't go back
0,ewwww
0,"I have never gotten an order correct from this specific McDonald's. I'm not sure what the problem is, but it is never, ever right. It is never quick. The staff is always rude. After trying at least 12-15 times over the past year, I've finally given up hope on this place. Do not recommend."
0,My orders have come out bad pretty much every time I have ordered from here. The chicken nuggets come out under par. I'm lucky if the fries come out right. My last experience is the last straw. I recently posted a photo of my Chicken Ranch Club. That has no chicken. This is ridiculous. I am done going to this Mcd's.
0,"Delivery is slow and not even close to the best Chinese in the area.  No matter if it's rice or noodles or chicken or pork, everything tastes off--like it's been overcooked in mop-bucket-water.  Try House of Lee instead."
0,"Wow. What a shame. My family just moved to the area and have been sampling the local cuisine. We are a very large family and love foods of all kind. We've eaten Chinese food from a hundred different places in a dozen different cities. Hands down, this was the worst we've ever had. Cold, tough, congealed, and tasteless - that's the only way to describe it. I'll never order from here again. Quite frankly, the fact that I took time away from my kids to type this out should tell you how awful it was. My complaints fell on deaf ears. I guess they were shocked that someone thought that they were serving low grade dog food. I understand that sometimes restaurants crank out bad food. It happens. But when it does, you bend over backwards to make it right. Not at this place. I was told that he would have to speak with the owner in order to help me. I guess that's how they deflect complaints - blame it on the owners that aren't there and make the customer for away angry.  Too bad. Because we will be visiting a competitor in the future. This family of 7 won't be visiting China Sea ever again. Oh, and by the way, why can't I give this place zero stars?"
0,"The pros:\nYou get a TON of food for your money. If the food was actually decent, this would have been even better because... LEFTOVERS. \nThey have coupons on their website that you can use whenever. \n\n\nThe cons:\nThe woman who answers the phone is kinda rude. You try to ask her questions and she gets an attitude with you like you're wasting her time. \nMy pork dumplings were \""fried\"" only on one side and were raw in the middle. \nEverything was pretty darn salty. Yeah, I get it. Chinese food tends to be a little salty, but this was unacceptably salty. \nLeftovers... Yes this is also a con because I threw it away. Suffering through it once was enough! \n\nIf you're craving something made fresh that is spicy and sweet, you're not going to find it here. Just very greasy, very salty, poor excuse for Chinese takeout."
0,"If you have any common sense at all, please don't stay here.  Once, it almost burnt down...and I'm pretty sure most of the locals were chanting \""burn, baby, burn.\"""
0,"Horrifying.  This place should be ashamed of itself.  DO NOT STAY HERE.  Beyond dirty, just absolutely rank."
0,"OMG who wrote the review below? A big fat liar/someone that was paid to write that! I stayed there for an hour this past weekend (my friend and I were both intoxicated and figured laying down a few hours would get us better suited to finish driving home). This place looks like it hasb't been cleaned (or furnished) since the 80s. Literally there was grime on the walls, and squashed, unwiped bug smears too. Ok, so not the best, but for two hours, we could deal. We looked for bed bugs, and didn't see any immediate signs of them- so we laid down to rest. After about 20-30 minutes, we both started itching like crazy. I ran to the bathroom mirror (there was mold all over the bathroom) and saw bed bug bites all on my shoulders, arms, and legs. HORRIBLE!! PLEASE Health Department, shut them down! It's deplorable in there!!"
0,"I got a pedicure here. Not bad, they were pretty thorough. But two days later both of my big toes were infected and oozing pus where she trimmed my toenails on the sides (which was weird anyway). I hate to rate a local shop down, but man my toes hurt."
0,"STAY AWAY, the owners are so rude, they blatantly say they are not doing well and then try to pretend they have the best hairdressers in Pittsburgh. they make you feel so unwelcome, advertise they offer a bunch of services and then when you ask they snap at you that they only do hair.  it was so awkward and weird .  i received warnings not to get my hair done there so i was going to get a pedicure because i had a gift certificate.  she told me her employees will only take cash if they have to touch a client's feet.  I may go there just to get bangs trimmed since i do not want to completely waste the certificate, but this place gives me the creeps, sounds dirty, and has beyond bad customer service.  They definitely do NOT know how to run a business and it is obvious why they are not doing well. Sue and Kristi pass the phone back and forth because noone wants to take a call.  she reiterates that the business is doing bad and they need more clients.  i have never experienced a ruder salon, or should i say dead beat shack."
0,"I think it is ridiculous that they say they need more clients!  I was all ready to be a new client.  I had a 12:30 appointment with them, and when I arrived at 12:30 on the dot, the place was locked and dark and no one was there!  I waited for five minutes (in the rain), and they still didn't show.  I called and left a voicemail saying that I was still willing to wait, and I understood if there was some confusion, but could they call my cell (I gave them the number, as I had previously given my home number when I made the appointment).  I waited nearby at a coffee shop, went back after another five minutes, and it was still locked and I hadn't received a call.  And I am definitely not estimating the time, either.  I was willing to wait a bit, and I looked very closely at the time on my phone to be sure that I wasn't jumping the gun on calling and then leaving.  Finally, I went on with my day and when I got home, they had left a voicemail on my HOME PHONE, which I had specifically asked them not to call, saying, \""Oh hi.  Sorry you missed me, but I was MAYBE two minutes late at the most.  I hope you haven't left, but you should just call back to reschedule.'  Seriously?  When I was waiting, another woman came to the door.  I thought she worked there, but she was just another client, also trying to get in!  When I told this story at another local business, the women there said that I was probably the fourth person who had had this same experience at this place.  I couldn't believe it.  This place is the worst, and I have never even stepped inside!"
1,"dr. goldberg offers everything i look for in a general practitioner.  he's nice and easy to talk to without being patronizing; he's always on time in seeing his patients; he's affiliated with a top-notch hospital (nyu) which my parents have explained to me is very important in case something happens and you need surgery; and you can get referrals to see specialists without having to see him first.  really, what more do you need?  i'm sitting here trying to think of any complaints i have about him, but i'm really drawing a blank."
1,Top notch doctor in a top notch practice. Can't say I am surprised when I was referred to him by another doctor who I think is wonderful and because he went to one of the best medical schools in the country. \nIt is really easy to get an appointment. There is minimal wait to be seen and his bedside manner is great.
1,"Dr. Eric Goldberg is a fantastic doctor who has correctly diagnosed every issue that my wife and I have had. Unlike many of my past doctors, Dr. Goldberg is very accessible and we have been able to schedule appointments with him and his staff very quickly. We are happy to have him in the neighborhood and look forward to being his patients for many years to come."
1,"This place was DELICIOUS!!  My parents saw a recommendation to visit this place from Rick Sebak's \""25 Things I Like About Pittsburgh\"" and he's usually pretty accurate.  His recommendations were to try the Reuben, Fish Sandwich and Open-Faced Steak Sandwich.  We went early afternoon for a late lunch today (a Saturday) and were seated right away.  The staff is extremely friendly.  My Mom & I each had the fish sandwich, while my Dad & Brother had a Reuben sandwich.  The fish was very good, but the Reuben was to die for!  Both dishes were massive, and could very easily be shared between two people.  On top of being extremely large portions, it was incredibly affordable.  The giant fish sandwich was $8 and the giant Reuben was $7.50.  Our drinks were always filled and we were checked on several times during the meal.  We will definitely be back!!!  Oh and a bit of advice ahead of time - they take CASH ONLY.  So come prepared, but I'm pretty sure I saw an ATM there as well.  And I do believe they are closed on Sundays & Mondays."
1,Can't miss stop for the best Fish Sandwich in Pittsburgh.
1,"This place should have a lot more reviews - but I'm glad it doesn't, they don't need to get any busier.\n\nIts been there ages, and looks it. If you're all about ambiance, don't bother. If you pretend you're in a movie set in Pittsburgh 30 years ago it works pretty well. The service is sometimes hit or miss. Most of girls are good, one is very slow, one is amazing. They are all friendly and usually a few different people will check in to make sure that you're happy. Everything is made fresh so be prepared that nothing comes flying out of that kitchen - busy times it can take a good while to get food. \n\nThe food is AWESOME! Worth any little complaints I might think up before it gets there. Once its on the table, I forget them all.\n\n-Fish Sandwiich\n-Salmon (huge and delicious)\n-Flounder\n-Shrimp a few ways (\""Norfolk\"" style is oily for my taste, and I never had it growing up in Norfolk.)\n-Hawkins St Special\n-Prime Rib (sized for two, watch it)\n\nThe prices are low, the portions are large, and just about everything on the menu  is delicious. I'm not one to pick a place because they give you a lot of food, but if you like a good value and don't want to compromise on taste, this place is a gem."
1,"Old school.....traditional \""mom 'n pop\"" quality and perfection. The best fish and chips you'll ever enjoy and equally superb fried shrimp. A great out of the way, non-corporate, vestige of Americana. You will love it."
1,Good fish sandwich.
1,"After a morning of Thrift Store hunting, a friend and I were thinking of lunch, and he suggested Emil's after he'd seen Chris Sebak do a bit on it and had tried it a time or two before, and I had not. He said they had a decent Reuben, but to be prepared to step back in time.\n\nWell, seeing as how I'm kind of addicted to late 40's and early 50's, and the whole Rat Pack scene, stepping back in time is a welcomed change in da burgh...as long as it doesn't involve 1979, which I can see all around me every day.\n\nAnd yet another shot at finding a decent Reuben in da burgh...well, that's like hunting the Holy Grail. So looking under one more bush certainly wouldn't hurt.\n\nSo off we go right at lunchtime in the middle of...where exactly were we? At first I thought we were lost, driving around a handful of very rather dismal looking blocks in what looked like a neighborhood that had been blighted by the building of a highway. And then...AHA! Here it is! And yep, there it was. This little unassuming building with an add-on entrance with what looked like a very old hand painted sign stating quite simply 'Emil's. \n\nWe walked in the front door, and entered another world. Another time, and another place. Oh, and any Big Burrito/Sousa foodies might as well stop reading now. I wouldn't want to see you walk in, roll your eyes and say 'Reaaaaaalllly?'\n\nThis is about as old world bar/lounge/restaurant as it gets. Plain, with a dark wood bar on one side, plain white walls with no yinzer pics, good sturdy chairs and actual white linens on the tables. This is the kind of neighborhood dive that I could see Frank and Dino pulling a few tables together for some poker, a fish sammich, and some cheap scotch. And THAT is exactly what I love.\n\nOh...but good food counts too. \n\nWe each had a Reuben, and my friend had a side of fries. The Reubens were decent, but not NY awesome. A little too thick on the bread, but overall, tasty and definitely filling. Not too skimpy on the meat. I seriously CRAVE a true, good NY Reuben, but since I can't afford to travel right now, what I find in da burgh will have to do. But as we sat and ate, burgers came out to an adjoining table. Those were some big thick burgers. A steak went past for the table behind us. That was HUGE! And when we asked about it, the waitress said 'Yeah, it's huge and really good, and he only charges $12.99 for it, ain't that nuts?' Another table of five came in, and wham. Fish sandwiches PILED with breaded fish that looked amazing. Yeah, I want that, that, that and THAT!\n\nMy friend also mentioned that they have a Chicken Parm special one day of the week that is only served UNTIL 4 pm, and that it is fantastic. If only I could GET there on that week day before 4...\n\nThe waitress did a good job, especially since there was quite a growing crowd at lunchtime on a Saturday, and only one of her. She kept up and was very friendly. \n\nThey only have Pepsi products, so I had a brewed iced tea, which was very fresh, and she did pop by to ask about refills as often as she could. As the lunch hour went on, they were getting busy.\n\nEmil's is no frills, good portions, very reasonable prices, VERY comfortable neighborhood hole in the wall...kind of like Cheers, but in a blue collar neighborhood in the 1950's. Fan-freakin-tastic! I could feel at home here.\n\nYou definitely want to hit Mapquest or plug in your GPS though. I am not sure that I could find it again on my own...it really is a hidden gem. I will be making my friend take me back until I can memorize where the heck it is.\n\nAddendum: 2nd visit for the fish sandwich. Excellent. Truly. A pound of fish on a fish-shaped bun (as opposed to da burgh's seemingly popular hamburger bun). The fish was flavorful, the batter excellent, and for just $8. This may have been the best fish sandwich I've yet to have in da burgh."
1,"Let there be no question: Alexions owns the best cheeseburger in the region and they have now for decades. Try a burger on Italian bread. The service is flawlessly friendly, the food is amazing, and the wings? Oh the wings... but it's still about the cheeseburger. The atmosphere is inviting, but you can't eat atmosphere... so go right now. Grab the car keys... you know you're hungry for an amazing cheeseburger, maybe some wings, and a cold beer! Easily, hands down, the best bar and grill in Pittsburgh."
1,"Cheap, unpretentious, and, for this, one of my favorite breakfast joints in the country.  Simply put I LOVE it here.  The mixed grill, the sausage and egg on a biscuit, the home fries.  This it the very definition of diner.  Thank you Gab 'n' Eat!"
1,Love this place.  Never had a bad meal.  Good portions and great people.  Be ready to stand in line.
