Label,Sentimen
0,Misguided and unclear product info I bought this clamp and it turns out I need digital multimeter to operate it. I do not understand DMMs means before . After i received it and read the intruction then I understood. I wished that the ad could be more clearer. I have not returned it yet because it cost money to send it back.Any suggestion ? Mean a while I already bought another fluke amp meter that does not need another digital meter to operate it.
0,"Might as well buy it at the apple website It's $39.00 on the apple website, there is free shipping as well, so why buy it on amazon? I came here looking for a deal and was disappointed."
0,"I don't get it Why does everyone rave about this? One of the reviews even says, ""If you need this then get it."" Yeah, if you're travelling you need this, but more importantly why can't Apple just sell the different adapaters individually? Apple must assume that a lot of people have more than one of their products - perhaps a macbook and an ipod, so wouldn't it make more sense to sell the adapters individually, that way one could buy for example two European adapaters, one for ipod and one for macbook? Another apple rip-off if you ask me."
0,"If the title is incorrect... If you REALLY want to write correct, you won't write ""correctly."" Yes, it's in common use but it is, by the rules of grammar, incorrect. It's an overcorrection, an unnecessary addition. Here's a simple rule of thumb: Substitute the word ""fast"" where you're thinking of adding an -ly. Would you say ""How to Speak and Write Fastly?"" No. Same part of speech, but it somehow escaped that stupid -ly trap."
0,Too Much Info This book should have been written more as a novel than a how to. This book goes into story like dimensions and there are others better written on the subject.
0,"Two Words: Terrible ""Author"" Great book if you want to read the self-indulgent ramblings of delusional, holier-than-thou person with an 80 at best IQ. NOT recommended."
0,"Whoops! Product description does not mention it is incomplete I love this novel and ordered it for my mom. The price was high enough [exorbitant] for a paperbound book that I thought that the novel would be complete. The product description says NOTHING about it being one volume of a complex work. It is one volume, not the complete work, I was embarrassed to discover from my mom. Where is the rest of the work? NOT AVAILABLE? Available for an additional [exorbitant] sum? If it had been an order for myself, I would return, but my mom is 3,000 miles away and I do not want to add insult to injury by asking her to pack and return ship, so injustice has been rewarded."
0,Looks like it was Printed on a cheap broken down Printer Ok.. I Love the story.. it is a beautiful romance .. I read it on-line and I wanted my own copy for that cold rainy night get-away. when It arrived I couldn't wait to open it. just to touch the words.. and then Put it in my bookshelf for a perfect night.... WHAT A SHOCK when I opened it to see the POOR PRINTING JOB ... on some of the pages even the lines are askew. black blotches around the words in some cases. and choppy letters not even fully formed on others... WHAT A VAST DISSAPOINTMENT. SHAME ON AMAZON!
0,"Foam Ripoff The most uncomfortable, overpriced piece of foam on the market. Also beware that there is a 10 day return policy on this piece of junk."
0,"This book is AWEFUL I read this book 3-4 years ago. It's still makes me highly agitated every time I think about it. You just feel bad for the main character through most of the book and there is no redemption at the end. It has the worst ending ever! It still pisses me off that I spent the time reading it. There isn't really much of a story, just a lot of details and weird issues. There are too many tangents and the protagonist is the only character with ANY sort of common sense. ASIDE: DO NOT READ IF YOU ARE SENSITIVE TO RAPE! That should be on the back cover or in a disclaimer somewhere. Not Recommended."
0,"Amature. I'm a reader. I am not a writer, but if I had the writing skills of Jean Auel, my review of Clan of the Cave Bear might look like this:""I eagerly awaited the rare opportunity to read the famous book by Jean Auel. As I anxiously read the exciting words on the white pages, I was constantly distracted by the desparate use of poorly-chosen adjectives. After reading two large paragraphs, I could easily tell that the large book was poorly written by a hopelessly unskilled amature.""Jean Auel had some great ideas for a story, but does not have the skills to tell it. The story might be interesting and well researched, but it is difficult to get past her awful prose which does nothing to paint a picture of a prehistoric time, and her amature use of adjectives is forever distracting from the story she's trying to tell.Please read the sample pages before buying this book. This is not a book for anyone who enjoys good writing."
0,"No plot, No Characters One of the worst novels I have ever read. Well researched - maybe, poorly written - definately. The plot simply goes nowhere, and the characters are so unrealistic and banal that it is impossible to feel sympathetic toward them. Why the author felt she had to abandon any attempt at subtlety, and write as if the readers were as ignorant as her characters seem to be is beyond me."
0,Boring Don't bother wasting your money. This book is slow and goes nowhere fast. I could not even finish the book.
0,"I Know I'm in the Minority Here, But... I'm so sorry to be such a spoilsport, but I found this is a terrible book and a worse series. Leaving aside all the wild inaccuracies - one of the main ones being Auel's portrayal of Neandertals as doltish brutes -the heroine is constantly making one earthshaking discovery after another - shampoo, domestication of animals, law of genetics, sex=pregnancy, and, last but not least, tampax. No one else can figure anything out, but there she is, churning out one Nobel-Laureate discovery after another. I'm sure in one of the later books she will be found making a short-wave radio out of a large rock. It became really maddening."
0,"Tripe, and not very good tripe at that lets see, young blue eyed, pretty and in every way superior CroMagnon Ayla manages to transcend her brutish, Neanderthal counterparts and invent fire, discover the cause of pregnancy, invent the wheel, and all with some magical process of thought that the author just bestows upon her.Silly, fatuous and and a literay hash."
0,"Horrid! I really wanted to like this book. After a good friend suggested it I decided to give it a go. Big mistake. This book put me to sleep, literally. The description of the land and plant life goes on forever. Takes way to long to get to the plot and it's just not worth the time."
0,"trouble with car not matts Matt on driver side slides forward and I have not found a way to anchor it. It would be better if the Broncos had gone to the Super Bowl in 2013. The ""Prayer in thin Air"" did them in or was it ""The kneel down in D Town?"""
0,"poor quality backpack, don't buy... I bought this backpack when I wanted to have a new bag for my laptop. I got a good JanSport Backpack for my niece a few month ago and she liked that one, so I chose JanSport again. It's out of question that JanSport is generally a good brand.But this particular backpack is really poorly made. The texture is made by some cheap materials, and definitely looks not as good as the picture shown on the website. There are not many compartments in the bag with poor paddings, and the space is not as big as that was described at all. Nevertheless, the laptop sleeve is too wide for my 15' widescreen notebook. So I bought another backpack of Swissgear this weekend when I saw it on sale with only one third price of this JanSport. And the quality of my new bag is Much Much Much BETTER than this one.Don't buy this backpack!"
0,"is that fencer attacking with a bent arm? and what is with the foot?Usually a preview should (as far as I know) show a good example that will motivate people to watch moreof it and this just isn't it...I haven't viewed the video or part you can download as yet but if this picture is an example of what it contains I am not too inclined to view more of it...what are these two fencers doing?is the one on the right attacking with a foot in the air,next arm and point way off target or are they retreating ?and if so what the .. are they doing? Balance?!?and the fencer on the left - are they attacking? bent arm? what is with the front foot?ok so maybe need to download it and view it but I have enough faults in my technique without viewing this....sorry was just looking up fencing on amazon and found this video download...sighand if you are wondering I have over 20 years of fencing - all three weapons and I like to think (some... may disagree...lol) that I am an ok fencer..."
0,"Incorrect Order & Product Color Inconsistent I ordered:4 - Revlon Age Defying Makeup - Color 05 - Soft BeigeThey sent:3 - Revlon Age Defying Makeup - Color 05 - Soft Beige -- (Note: See Color inconsistency note below)1 - Almay Liquid Makeup (which I did not order)Each of the 3 Revlon bottles was labeled as ""05 Soft Beige"" but visually looking at the makeup through the glass bottles, side by side, the actual color was markedly inconsistent.Out of the 4 bottles which I ordered, and paid for, only 1 was usable.Due to their lack of accuracy on the order fulfillment and the lack of quality control of the product, I will not order from them again."
0,"Not what she wanted Bought this for my wife on a recommendation from a friend, she read a few pages and quit because it was too sad. I told her it had a good ending but she won't try again, be prepared for tears when you read this one."
0,"sent wrong thing I chose this rating because I was supposed to be sent both books (combined into one) and the lost boy, but I was only sent a child called it. The book looked nothing like the picture and it was very cleared written that I was supposed to get both. I got jipped."
0,"A Child Called ""IT"" and The Lost Boy One Child 's Courage to Survive Ordered this for Christmas about 3 weeks before it never came before or after, never had any response, very disappointed."
0,"Worst game I have ever played Wow. Fire Emblem is one horribly designed game. 75% of it is listening to the characters talk. And by talk I mean you see pictures of them on your screen with nothing but their mouths moving and eyes blinking and written below are what they have to say. It gets boring very quickly. On top of that the fighting is almost like playing chess, you move your characters around through squares on a board and you never get to actually attack any enemies. All you do is initiate the attack command and they show a little video of your targeted character hitting the enemy and maybe them hitting you back once. It's monotonous, cheap-looking, and not very fun at all. My advice to anyone considering buying this game is to rent it first. Then you can see for yourself how bad it is before wasting your money on, in my opinion, the worst gamecube game ever."
0,"RIP OFF, STOLEN WORKS Don't waste your hard earned money on this. Instead buy the REAL thing, ""Let There Be Light"", by Darius Dinshah. Nothing else to say. Rip Off of Darius Dinshah's father's works!!!!!!!"
0,Reminds me of a joke... What do you call the medical school student who graduates at the bottom of the class? Doctor.
0,"Disappointed I ""bought"" this book for Kindle. All I got when I tried to read the book was a list of numbers that didn't correspond to anything. I'm glad the book was free so I can delete this without being out anything."
0,"Limericks If you are looking for a nonsense limerick, this is the book for you - otherwise, keep looking. I kept looking."
0,"Weird, Uncomprehendable Book This has to be the dumbest book I've read. It has riddles and rhymes that totally don't make sense. I know I would rather read real poetry and literature, not this. I don't even think that small kids would like this confusing book."
0,"Not really readable There are headings for pictures, but no pictures. So half the content is missing from this edition. And, the remaining limericks are just silly."
0,not good I read the first 3 John Carter books and wanted to see how the story progressed. Edgar Rice B. has made me bored with his style. This story is LONG on description and SHORT on plot. There is so much description that I lost track of what I was reading. I realize he wrote during the last century and people did not realize Mars was what it was. I guess I will be very embarrassed if the Mars Rover proves Edgar Rice was right!!!!!!
0,"completely useless - garbage at first this seems like the perfect antirvirus program... cheap, uses up very minimal resources, simple to use.. lifetime subscription for free.. what could be wrong?EVERYTHING. see, the problem isn't that this program can't find viruses.. the problem is IT FINDS THEM AND DOESN'T DO ANYTHING WITH THEM. that's right, it leaves the viruses right there!! how is that useful in any way? i looked in options to make sure it cleaned or deleted viruses, but still the log report would announce to me ""(this many) viruses could not be deleted or cleaned."" well, thanks for nothing. i'm going to return this and get a real antivirus program."
0,"Only works with Microsoft e-mail clients If you are security minded and choose to use an e-mail client like Thunderbird or the bundled Opera e-mail client this program will NOT protect you! Not only that, but the fact that CA Anti-virus will ONLY work with MS Outlook or Outlook Express is not revealed in any documentation. I found this out the hard way when a manual scan found a virus in my Opera mail folder and couldn't clean or quarantine it! The CA tech confirmed that the AV program only works with MS e-mail clients. To me this is false advertising!!!"
0,"breaks other programs, can't uninstall DONT BUY OR EVEN INSTALL A TRIAL OF THIS SOFTWARE UNTIL YOU READ THIS!!!I tried this program on a recommendation from the Microsoft web site, that should have been a warning right there. On install the etrust antivirus software (nothing else just antivirus) broke my Zone Alarm firewall, interrupted internet browsing and caused the system to hang up. I uninstalled it and have tried installing other antivirus programs since then but none of them will install; they keep popping up with guess what error message? That's right, please uninstall Etrust antivirus software, it is incompatible with our software. I've emailed Etrust and tried thier 'live' online chat and get no response. The software is evil, it looks like I will have to format my hard drive to get rid of it. I can find no related keys in the registry to clean by hand. Don't repeat my mistake!!!"
0,"Very Disappointed I got this product in April and exactly two months later it said my subscription had expired and I needed to renew in order to keep receiving updates for antivirus protection.I wrote to the company and a week later they sent me a reply. The reply was to go to their update center and to renew. I sure wasn't going to pay again for something I only had for two months and its suppose to last for a year.I'll be going back to my trusted Norton Antivirus, it may be slow but at least I only have to buy it once a year."
0,"Unable to uninstall Once my year-long subscription expired, I have been unable to uninstall CA ETrust. It now pops up a nag window about every 20 minutes, and when you click exit, it pops up a browser window and takes you to CA's web page. I have tried uninstalling many different ways to no avail. This has been going on for months and makes my computer painful to use.My attempts to reach support are futile. Their support page doesn't work in my browser (IE 6.0) and the phone line is pay (which I will probably end up paying).This is much worse than a virus. At least with a virus I can go buy Norton and clean things up."
0,"POOR Quality, stay away!! One of my 4 Neoprene seat covers got ripped by a vacuum cleaner after just 1 year, something that should not happen to begin with. But Coverking customer service is not helping and would not sell just the replacement seat cover, has to sell 2 at a time, at full retail. Beware of their durability and quality control, and definitely beware of the customer service, or lack thereof."
0,"Couldn't use it After adjusting the leg pieces for several days (wearing socks & boots)and then even replacing these with foam rolls I still cannot prevent the ankle strain when using this product, even at a 45degree incline. I know somebody else who has one and they like it so I guess it depends on the person, I am not heavy for my size and never thought this would be an issue."
0,"Do not order from Ritz Camera - wrong item Do not order this item and expect to get what you see. I ordered the Super High Speed card (RPSDH01GU1A) and what I got was a low quality High Speed card (RPSDK01GU1A). Seems to be some kind of a scam that Ritz is running with Amazon's blessing. Buyer beware. This has happened to me before when you order from one of Amazon's partners, and Amazon will do nothing to help you."
0,Do not order this part from RitzCamera I ordered Panasonic 1GB Secure Digital (SD) Card ( RPSDH01GU1A )Which is a 66x speed (10BM/s)I received RP-SDQ01G which is 33X speed (5MB/s). Ritzcamera will cheat you. You can find the part they sent me for $20 less on Amazon with free shipping.
0,"Overpriced I cannot believe the ""discounted"" price of $23, when you can buy the identical item from other suppliers on Amazon for just over $3.00 (that's right, $20 less). Search on ""key float""."
0,You don't buy this one for the plot or the acting. What little plot there is is an old one. Aliens send a rep. here to look us over. Only this one is only interested in our sex lives. Plenty of good looking babes. No acting tallent. The music bites.
0,Femalien For this kind of movie your not supposed to get bord and skip through most of it. But that's what happened.Only 1 person could act. Most of the women where max 5s. The best part of the movie is the front cover.
0,"Save your money!! A Cheap Stinko!! Big disappointment. During the simulated unsexy sex scenes the sound track changes to some awful detached music that kills the mood. The main charactor isn't even that good looking. You want ""HOT STUFF""? Then check out (the unedited or Unrated versions of)Emmanuelle, Emmanuelle 2, Dessert Hearts (the hottest lesbian scene ever made), Butterflies Are Free, Tender Cousins (the french language version), Carried Away, Lured Innocence. That's the ""A"" list of erotica. Warning don't view more than one of these at a time, they'll melt your VCR."
0,"What a waste I had the movie before, but when I saw that the collectors addition had the ""Flyboys Game"" I thought I would buy it off the market place. Good seller, but the DVD did not come with the game as advertised. It only came with a DEMO version of the game. They should have said that on the box. Thanks a bunch for false advertisement. Thought the other extras might make up for it, WRONG! Don't waste your time or money."
0,"pretty awful I'm an aviation buff and I'll accept a mediocre screenplay and poor character development if the flying is worthwhile. Sorry to say that this film falls short on all fronts (pun intended). The CGI flying scenes are very contrived, and are sadly inaccurate. The Fokker triplane was not introduced until 1917-not '16 as the plot suggests; the Nieuport 17 had a Gnome rotary engine which revolved around it's own crankshaft, but in closeups, the cylinders are stationary.Now the plot--can there be any more cliches in one movie? I can appreciate campy lines such as ""We can't send those green kids up in those flimsy crates"" when they're delivered by Errol Flynn or Basil Rathbone (The Dawn Patrol) but here the dialogue is flat and the acting is only passable at best.I was hoping that this film would be better than the reviews suggested, but it wasn't. Don't waste your time with this one."
0,"completely disappointing I do enjoy historical war movies when they're done right. This clich̩-ridden story is pain to watch and I fell asleep several times during the second half. The movie is ridiculously predictable, although in a few scenes the writers still managed to surprise me - the private airlift flown by the main character in order to rescue French girlfriend with kids from advancing German troops, or taking out the villainous German ace pilot during the final dogfight with revolver (after machine gun jammed/broke) are few examples of the worst writing taste. To say something positive - most acting wasn't too bad in my opinion (I've seen much worse lately), but couldn't save the flawed project. I wouldn't object the lack of historical accuracy if the story was enjoyable - but it was not. I'm giving one star in order to offset the multitude of 4-5 stars ratings; otherwise I'd give two stars. Do yourself a favor, ignore this movie and watch Blue Max again instead."
0,"Terrible - I walked out of this movie When I heard Larry Ellison the world's second richest man was involved, I had to go see this movie. Expecting great things. ORACLE sized greatness. Instead don't be fooled by the 4,5 star ratings people give this movie. What a load of rubbish! I expected an action movie - great fights - true war. Not a romance set in a very serious war. The lead actor is terrible. Sorry they cast too young an actor. It wasn't interesting. The only interesting actor was the guy with the lion. The rest I can't even remember. All I will remember from this movie was the zepplin exploding and the funeral where they mention that the guy with the lion was an atheist and that he didn't care much about religion anyway. So that is it - a true waste of money. And these second rate actors and kiddie script writers are getting rich from hype."
0,"Is There A Cliche That Wasn't Used? This absolutely idiotic excuse for a movie actually got enjoyable after a while, simply because my viewing companions and I began a game of ""Guess Which Cliche Is Going To Be Used Next"". By the time The Black Baron (whatever... ) got himself shot, a la ""Raiders of the Lost Ark"", the group was overcome by hysterical - albeit quite rude - comments and laughter.Haven't had that much fun since that stupid movie about the F16 pilot shot down over Bosnia.To think that such bravery, such envelope-pushing, such absolute horror has devolved into a depiction such as this.Jeez-Oh-Man, what'r they gonna do to the Battle of Britain?!?!?!?"
0,"Thank God for fast forward I asked the clerk at the video store how they determine the number of videos to buy for rentals. She told me it is based on the box office record of the film. She had 2 Flyboys. One would have been plenty.The story was sappy. The acting just so so. The aerial sequences were much like a video game. Try ""Flight Simulator"". WWI biplanes hanging on their props??? Climbing 90 degrees?? Landing a biplane in shell cratered ""no man's land"" in the heat of battle to save a buddy who has his hand (not his arm, his legs, his torso, but just his hand) trapped under the wing of his crashed plane?? That's realism??There wasn't much believable about this film. A third of the way through the movie I fast forwarded through all scenes except the dogfights. I was hoping for something on the order of ""The Blue Max"". ""Flyboys"" stalled on climb out, went into a flat spin, and augured deep into the depths of movie flops!"
0,"Flyboys Here is another example of Hollywood going wrong. The history that is implicated in the events portrayed in this movie is not all that tough to get right. Nevertheless, the film makers got a few details correct, but then added improbable special effects, far too many triplanes, annoying social lesson stereotypes, and a host of ridiculous story twists and time wasting baggage. Conceptually, the movie should have been a winner. In execution, it is a disappointment. They ruined a potentially good story. Instead of buying this movie, I would suggest the Blue Max as the aerial scenes are far better, or just propose that the would-be viewer read a history book.As a parting comment, however, I always have liked Jean Reno. He is the good part of this film."
0,"Flyboys! Don't think so Aircraft physics [ cgi] are horrible. Planes don't fly that way. And the German guy is of course dressed in black and he's really bad. The hero becomes obsessed with getting even, and of course does. Most video games are superior to this sillyness. Total waste...."
0,"Predictable, cliched, mediocre acting.... Having been excited at the prospect of a gripping, historically accurate, realistic WWI film about the ""Lafayette Escadrille,"" Flyboys is a big letdown. Devoid of historical substance, second-rate acting, predictable storyline - it shouldn't come as a big surprise that this movie was a flop at the theaters.Briefly, the CGI dogfights border on the ridiculous: aircraft in 1916 were hardly capable of the acrobatics and stunts shown throughout the film. More reminiscent of Star Wars than actual flying.Also: the portrayal of the Germans is laughable....all German pilots flying bright red, Red Baron-style, Fokker Dr.I triplanes, and led by the sinister ""Black Falcon."" (!) Come on!Recommended: ""The Blue Max"""
0,"A $1 rental The plot of the movie ruins any thing they try to over come with the computer animation, and even that isn't as good as I expected."
0,"Painfully fake For a fan of the old wood and fabric fighters of WWI, this film causes nothing but heartburn. The CGI effects are painfully bad, so obviously fake that it hurts to watch. And the scenes where they use actual airplanes, or recreations, are just as bad. What really bugged me was the fighters with fixed radial engines, rather than the rotaries they should have had. Forget about this film, and just read ""Winged Victory"" for the story by somebody who lived it. If you want to see the real airplanes fly, go to Rhinebeck, NY."
0,A truly bad movie Considering the richness of the subject matter and the real life stories of those who lived it this was a truly bad movie. The makers tried to tell everything and as a result told nothing. The characters were unbelieveably superficial and too many of the flying scenes were historically inaccurate and unreal. If a few special effects are good too many are not necessarly better. The Blue Max and Battle of Britain are far far superior. For those who are willing to put up with a mess just to look at recreations of old airplanes its probably worth buying but be prepared for alot of dissapointment if you are looking for a good movie.
0,"Be Forwarned!!! I usually do not review films, but in this case I feel it neccessary. I have been a World War I aviation buff for many years. When I first heard that someone was making a film about this subject I knew that I had to see it. My disappointment when I finally saw the film can hardly be imagined. It's not just that they drag in every movie cliche thats ever been used in this type of story; there is literally not a single authentic detail or presentation of such detail in this film. The airplanes are wrong, the airplane paint jobs, markings. armaments are wrong. The clothes and uniforms are wrong, even the airfield that these guys are flying out of is wrong. It appears that the film makers, instead of researching information on life as a volunteer in the french air service of that period, opted for looking at old hollywood movies on this subject. Watch this film for whatever entertainment value it may have , but not to get an idea of what World War I aerial combat was like."
0,"Sheesh, pull kids away from the radio! I don't own this, which is surprising because I love to ""discover"" new acts. You want to know why I didn't buy this? I don't think they should even be allowed to sell this garbage! ""When I get you all alone, I'm gonna take off all your clothes, ain't nobody gonna interupt my game."" I couldn't believe that a song like that could make it onto the airwaves. I know you'll make fun of ""Genie In A Bottle,"" but I don't care, it's innocent and cute when a girl does it. When a guy sings stuff like this, I want to throw a rock at 'em!"
0,Saperstein is a no talent He has the eye and ear of an advertiser. Quick with the headline but totally lacking in content.A suit devoid of body and soul .
0,"One of the worst movies EVER !!!! I don't get it. How can anybody give this miscreation of a film more than 1, maybe 2 stars? I expected to see a funny, original film but instead got to see some of the worst screenwriting ever. The plot is just plain awful.The sets and costumes were beautifully done, the acting wasn't bad, but that's not enough to save this #@%$(* of a film."
0,Not a great movie! I thought it was pretty bad. Hostel was better than this crap. I mean it was ok in some parts but I didn't expect much. It's not even scary. I can't wait to watch Hostel 2 when it comes out.
0,"horrible this movie was just plain bad. bad story. bad ""gore"". bad everything. don't waste your money or your time watching this."
0,"Um...NO. Ok I hate to burst anyone's bubble about this movie...but it says on the cover ""A better and scarier movie than Hostel"". Um...NO. I actually enjoyed it up to the point where they got into the house and it got dark. From that point on the movie took place in nothing but darkness and you could not tell what was happeneing or who was who. So so annoying. This movie pissed me off. Don't waste your money. Thank god I only paid a few bucks for it. A complete waste of time. Eww."
0,"Great movie, horrible DVD! Buena Vista (the company that releases Disney films on DVD) chose to not release anamorphic DVDs when they first came to DVD, so none of these films are anamorphically enhanced. This means, if you have a widescreen television, you will have black bars on all four sides of the picture. Also, these discs are absolutely barebones, only featuring a Dolby 2.0 soundtrack and a 1.85:1 widescreen presentation. Where are the extras?! I don't know about you guys, but I am a Mighty Duck fan who is disappointed by the DVD release of this film."
0,"What's this?... When i first heard his single ""One Wish"" i thought this is a good tune, but then he got to the second verse, i thought eh? This guy cant sing! later on his album came along, his vocals destroy his tracks, literally. Comparing him to other artists such as Mario or 112, you'll realize that he can't sing, full stop. Disappointing."
0,"If I had one wish... Amazon would allow us to vote using negative stars. While we're on the subject of radiation, maybe chemotherapy would be less painful and traumatic then listening to this garbage."
0,"If i had one wish... I'd make this guy go for good. I was listening to the rap/R&B station just to see what crap they would play. Well, some R&B and rap is good, but this is literally the most annoying song/album this year. ""If I had one wish...If I had one wish...If I had one wish..."". I wanna kill the person who wrote this song."
0,"Noise Pollution Every time I hear that song ""One Wish"" it makes me want to throw up. I hope he never makes another CD."
0,"Dead On Arrival Normally, I would never buy anything from Harman Kardon. But this DVD player was on sell for $100.00 from $300.00. Well, I guess you get what you pay for. I set up the player and placed my first DVD in it. I knew I was in trouble when I hearding a whining, grinding sound. That wasn't too amusing. What was even less amusing was the nice blank TV screen. I tried another DVD just to make sure it wasn't a problem with the DVD. I got the same whining, grinding sound and blank TV screen.It wasn't worth mailing back, in either time or money. I went down to the local Best Buy and bought myself a nice Sony DVD player. It has been working great.I'm waiting to take my HK DVD player outside and re-enact the scene from ""Office Space"" where the guys beat the crap out of the printer. ;-)"
0,"Not DVD Quality I'm getting very angry at some of these companies that are releasing very poor Quality DVDs.""I'd Give My Life"" could have been very enjoyable if they spent a little time fixing it up. In some areas the movie goes dark and light and dark and light. It gets very annoying. There's crackle and popping sounds through out the movie."
0,"Mediocre I have been reading Moorcock's work ever since I encountered his creations while playing RPGs in the early Nineties. Suffice it to say, Moorcock seems to have nothing more to add to his Chaos-spawned mythology other than an obviously mediocre book. Old hands will probably notice the allusions to the Eternal Champion, a concept which in all the circumlocutions ,Alas! almost put him at par with those lame ""formula writers"". His Blood just fails to churn mine."
0,A complete piece of junk This piece of equipment is aweful. It doesnt work period. Just look at the tech support webpage from ADS an be your own judge.
0,"Problems with drivers and Syncing - Don't Buy Drivers for XP gave trouble. Had fewer problems with Win ME.However, this baby has problems syncing sound and video. Check all forums on the web, this is a problem everyone has.Doesn't look like ADS is about to fix it any time soon.A definite DON'T BUY."
0,bad Not happy with this product lots problems!!!Not work at all for me. Had a person who is computer nam look at it and everything. He not get it either.
0,"Worst ever I would have rated this minus 5, but that was not an option. This is neither instant nor is it DVD. It took 2 weeks of intensive work to try to get it to work--it never did! I even had to reinstall Windows XP! Tech support NEVER got back to me, and by the time you finally give up, its too late to return. This will make you homocidal! Don't waste your time and energy."
0,"don't waste your money I love historical novels, and that's what I thought this book was, with the added bonus of naughtiness. What I got was a book with stories (I read 3 of them before I gave up)that had to be written by horney 13 year olds. This single purchase has me rethinking my loyalty to Amazon."
0,This is the worst hockey game!! This is the worst hockey game made for this season. This game looks like it was made in the eighties! I rented Hitz and the gave me this by accident. I played it for about twenty minutes and i was so disgusted I didn't touch it again. I wouldn't recommend this game to anyone except as a very last resort. After a bout five minutes of playing I had counted three animation glitches and five sound ones. This game was so horrible my family who doesn't know much about games even thought it was horrible. I have been to three rental stores and four different department stores and the highest and the highest anyone gave it was 4/10.
0,"Couldn't get it. I got no traction at all in this book. Was counting on a friend who also bought it and, sadly, his reaction was the same. I'm going to take another run at it."
0,"Two discs won't play. Discs 6 and 11 won't play. Big damaged spots, you can see through the discs. Humbly request replacement or refund."
0,"Tiny Tim in Adulthood Mr. Timothy: A Novel was disappointing in its lack of cleverness.I always look for tidbits of humor but found nothing much in this ""angry"" immage of Tim as an adult."
0,"Disappointing Slow, Dark, Brooding and those are the nicest things I could say. This is one of the very few books I have truly wished I could return and get my money back. I love historical mysteries - but I didn't care what happened in this one because the characters were so uninteresting."
0,"Huh? I have never given a movie 1 star before but here it is. ""Woman in the Fifth"" offers very little in the way of plot or relevancy for that matter. The characters are flat, dull, and the dialog is less than inspiring. This movie is about nothing, literally. There is no back story of any characters, no motivation for their actions or lack there of, nothing. Just nothingness. And then it ends thankfully."
0,Enigmatic and moody and pointless and poo Save your money and time. This is nonsense attempting to be arty and important. I'd also forgotten how dire an actor Hawke is. Save your time? There is no explanation or direction. Honey Boo Boo has better writin.
0,"Stine I have been using Exuviance products for a couple of years now and have been very satisfied and feel I have found my skin care products that I intend to use for the future. But, unfortunately I had a bad experience when I ordered the products from Amazon.com(through a dealer called Impossible Discounts)- Rejuvenating Treatment Masque, Hydrating Eye Complex and Clarifying Facial Cleanser. All three products were dirty and did not come with any outer box or sealing. Actually, the products looked used! I have sent this complaint to Exuviance, but have not got any reply and now it is two months since I sent the complaint.. I am afraid that I will not buy Exuviance again nor buying at Amazone again after this incident."
0,"BORING SELF-INDULGENT DRIVEL As another woman who has actually reached the summit of Mt. Everest, I found this book to be nothing more than self-indulgent ""New Age"" drivel. Gammelgaard offers no insight into why the disaster happened and virtualy ignores the other climbers who were on Everest that day. The book has none of the gripping suspense of Into Thin Air and none of the factual reporting of The Climb. I'm happy Gammelgaard survived but she should turn her attentions to things other than writing. One of the worst books I've yet to read!"
0,"Don't bother! This book is a total waste of time to read. I couldn't wait to read it when I saw it on Amazon.com. But lucky for me I happen to see it at the library and hurried home to read it. Gammelgaard is so into herself it makes me sick. To think that she thinks Scott Fischer needed to have her on his team in order for the expedition to make it is unreal. She will never be in the same league as true mountaineers like Fischer or Rob Hall. Save your money on this one. I have read almost everything about Mount Everest, and the 1996 tragedy, and this is by far the worst. It will never compare with ""Into Thin Air"" or ""The Climb"". Also she has a style of writing that I have never seen before. She jumps from one thing to another, but I can guarantee you it will always be about herself, and how strong and great she is."
0,"Hey Lene, did you ever pay Mountain Madness? I haven't read this book but I've read Krakauer & Boukreev at least 7 times each. It is public knowledge that Lene G. did not pay Mountain Madness the full fee to be guided up the mountain. Ask Karen Dickenson. Maybe that's why Fischer's expedition had few (and inferior) radios. Hopefully LG paid Mountain Madness (after the fact) with the profits from her book. Otherwise she's just a user who used Fischer's good nature to sleaze her way into his expedition. Even if she paid, it's too late. I have zero respect for her. I would like to read her book but I won't buy it."
0,"Self aggrandizing psycho-babble, The book is poorly written with a lot of name dropping and gossipy insinuations. Into Thin Air, Climb, High Exposure are all better written and far more interesting. I think she figures if she refers to the ""mother goddess"" enough times she can pass the book off as feminist treatise. Lucky for Gammelgaard, she's a better climber than writer, or she'd be just be another fossil on the mountain. Don't waste your money."
0,"A Major disappointment Like several others who have reviewed this book, I found it a total waste of time. I was able to read the entire book in one day and I kept thinking, ""it's got to get better,"" but it never did. There is no sense of what drives this woman, no personal history in which to ""get to know her"" and certainly nothing is added to the Everest story, either historically or in the context of the '96 tragedy. I found it shallow and filled with exclamation points that made no point. While I certainly understand and accept the intuitive mind and its differences from a more analytical perspective, this book did little in the way of informing me about the mountain or the author. Instead it seems trite and superficial and filled with pithy statements and insinuations which discredit her perspective. I am, however, thrilled that she made the summit and returned safely and that it fulfilled a personal quest she had. I only wish she hadn't written so poorly about it."
